+ 1.2826 1 0 ack 40 ------- 4 1.0 0.0 128 276
- 1.2826 1 0 ack 40 ------- 4 1.0 0.0 128 276
- 1.28592 0 1 tcp 1040 ------- 4 0.0 1.0 130 241
r 1.28792 1 0 ack 40 ------- 4 1.0 0.0 128 276
+ 1.28792 0 1 tcp 1040 ------- 4 0.0 1.0 148 277
r 1.29092 0 1 tcp 1040 ------- 4 0.0 1.0 129 239
+ 1.29092 1 0 ack 40 ------- 4 1.0 0.0 129 278
- 1.29092 1 0 ack 40 ------- 4 1.0 0.0 129 278
- 1.29424 0 1 tcp 1040 ------- 4 0.0 1.0 131 243
r 1.29624 1 0 ack 40 ------- 4 1.0 0.0 129 278
+ 1.29624 0 1 tcp 1040 ------- 4 0.0 1.0 149 279
r 1.29924 0 1 tcp 1040 ------- 4 0.0 1.0 130 241
+ 1.29924 1 0 ack 40 ------- 4 1.0 0.0 130 280
- 1.29924 1 0 ack 40 ------- 4 1.0 0.0 130 280
- 1.30256 0 1 tcp 1040 ------- 4 0.0 1.0 132 245
r 1.30456 1 0 ack 40 ------- 4 1.0 0.0 130 280
+ 1.30456 0 1 tcp 1040 ------- 4 0.0 1.0 150 281
r 1.30756 0 1 tcp 1040 ------- 4 0.0 1.0 131 243
+ 1.30756 1 0 ack 40 ------- 4 1.0 0.0 131 282
- 1.30756 1 0 ack 40 ------- 4 1.0 0.0 131 282
- 1.31088 0 1 tcp 1040 ------- 4 0.0 1.0 133 247
r 1.31288 1 0 ack 40 ------- 4 1.0 0.0 131 282
+ 1.31288 0 1 tcp 1040 ------- 4 0.0 1.0 151 283
r 1.31588 0 1 tcp 1040 ------- 4 0.0 1.0 132 245
+ 1.31588 1 0 ack 40 ------- 4 1.0 0.0 132 284
- 1.31588 1 0 ack 40 ------- 4 1.0 0.0 132 284
- 1.3192 0 1 tcp 1040 ------- 4 0.0 1.0 134 249
r 1.3212 1 0 ack 40 ------- 4 1.0 0.0 132 284
+ 1.3212 0 1 tcp 1040 ------- 4 0.0 1.0 152 285
r 1.3242 0 1 tcp 1040 ------- 4 0.0 1.0 133 247
+ 1.3242 1 0 ack 40 ------- 4 1.0 0.0 133 286
- 1.3242 1 0 ack 40 ------- 4 1.0 0.0 133 286
- 1.32752 0 1 tcp 1040 ------- 4 0.0 1.0 135 251
r 1.32952 1 0 ack 40 ------- 4 1.0 0.0 133 286
+ 1.32952 0 1 tcp 1040 ------- 4 0.0 1.0 153 287
r 1.33252 0 1 tcp 1040 ------- 4 0.0 1.0 134 249
+ 1.33252 1 0 ack 40 ------- 4 1.0 0.0 134 288
- 1.33252 1 0 ack 40 ------- 4 1.0 0.0 134 288
- 1.33584 0 1 tcp 1040 ------- 4 0.0 1.0 136 253
r 1.33784 1 0 ack 40 ------- 4 1.0 0.0 134 288
+ 1.33784 0 1 tcp 1040 ------- 4 0.0 1.0 154 289
r 1.34084 0 1 tcp 1040 ------- 4 0.0 1.0 135 251
+ 1.34084 1 0 ack 40 ------- 4 1.0 0.0 135 290
- 1.34084 1 0 ack 40 ------- 4 1.0 0.0 135 290
- 1.34416 0 1 tcp 1040 ------- 4 0.0 1.0 137 255
r 1.34616 1 0 ack 40 ------- 4 1.0 0.0 135 290
+ 1.34616 0 1 tcp 1040 ------- 4 0.0 1.0 155 291
r 1.34916 0 1 tcp 1040 ------- 4 0.0 1.0 136 253
+ 1.34916 1 0 ack 40 ------- 4 1.0 0.0 136 292
- 1.34916 1 0 ack 40 ------- 4 1.0 0.0 136 292
- 1.35248 0 1 tcp 1040 ------- 4 0.0 1.0 138 257
r 1.35448 1 0 ack 40 ------- 4 1.0 0.0 136 292
+ 1.35448 0 1 tcp 1040 ------- 4 0.0 1.0 156 293
r 1.35748 0 1 tcp 1040 ------- 4 0.0 1.0 137 255
+ 1.35748 1 0 ack 40 ------- 4 1.0 0.0 137 294
- 1.35748 1 0 ack 40 ------- 4 1.0 0.0 137 294
- 1.3608 0 1 tcp 1040 ------- 4 0.0 1.0 139 259
r 1.3628 1 0 ack 40 ------- 4 1.0 0.0 137 294
+ 1.3628 0 1 tcp 1040 ------- 4 0.0 1.0 157 295
r 1.3658 0 1 tcp 1040 ------- 4 0.0 1.0 138 257
+ 1.3658 1 0 ack 40 ------- 4 1.0 0.0 138 296
- 1.3658 1 0 ack 40 ------- 4 1.0 0.0 138 296
- 1.36912 0 1 tcp 1040 ------- 4 0.0 1.0 140 261
r 1.37112 1 0 ack 40 ------- 4 1.0 0.0 138 296
+ 1.37112 0 1 tcp 1040 ------- 4 0.0 1.0 158 297
r 1.37412 0 1 tcp 1040 ------- 4 0.0 1.0 139 259
+ 1.37412 1 0 ack 40 ------- 4 1.0 0.0 139 298
- 1.37412 1 0 ack 40 ------- 4 1.0 0.0 139 298
- 1.37744 0 1 tcp 1040 ------- 4 0.0 1.0 141 263
r 1.37944 1 0 ack 40 ------- 4 1.0 0.0 139 298
+ 1.37944 0 1 tcp 1040 ------- 4 0.0 1.0 159 299
r 1.38244 0 1 tcp 1040 ------- 4 0.0 1.0 140 261
+ 1.38244 1 0 ack 40 ------- 4 1.0 0.0 140 300
- 1.38244 1 0 ack 40 ------- 4 1.0 0.0 140 300
- 1.38576 0 1 tcp 1040 ------- 4 0.0 1.0 142 265
r 1.38776 1 0 ack 40 ------- 4 1.0 0.0 140 300
+ 1.38776 0 1 tcp 1040 ------- 4 0.0 1.0 160 301
r 1.39076 0 1 tcp 1040 ------- 4 0.0 1.0 141 263
+ 1.39076 1 0 ack 40 ------- 4 1.0 0.0 141 302
- 1.39076 1 0 ack 40 ------- 4 1.0 0.0 141 302
- 1.39408 0 1 tcp 1040 ------- 4 0.0 1.0 143 267
r 1.39608 1 0 ack 40 ------- 4 1.0 0.0 141 302
+ 1.39608 0 1 tcp 1040 ------- 4 0.0 1.0 161 303
r 1.39908 0 1 tcp 1040 ------- 4 0.0 1.0 142 265
+ 1.39908 1 0 ack 40 ------- 4 1.0 0.0 142 304
- 1.39908 1 0 ack 40 ------- 4 1.0 0.0 142 304
- 1.4024 0 1 tcp 1040 ------- 4 0.0 1.0 144 269
r 1.4044 1 0 ack 40 ------- 4 1.0 0.0 142 304
+ 1.4044 0 1 tcp 1040 ------- 4 0.0 1.0 162 305
r 1.4074 0 1 tcp 1040 ------- 4 0.0 1.0 143 267
+ 1.4074 1 0 ack 40 ------- 4 1.0 0.0 143 306
- 1.4074 1 0 ack 40 ------- 4 1.0 0.0 143 306
- 1.41072 0 1 tcp 1040 ------- 4 0.0 1.0 145 271
r 1.41272 1 0 ack 40 ------- 4 1.0 0.0 143 306
+ 1.41272 0 1 tcp 1040 ------- 4 0.0 1.0 163 307
r 1.41572 0 1 tcp 1040 ------- 4 0.0 1.0 144 269
+ 1.41572 1 0 ack 40 ------- 4 1.0 0.0 144 308
- 1.41572 1 0 ack 40 ------- 4 1.0 0.0 144 308
- 1.41904 0 1 tcp 1040 ------- 4 0.0 1.0 146 273
r 1.42104 1 0 ack 40 ------- 4 1.0 0.0 144 308
+ 1.42104 0 1 tcp 1040 ------- 4 0.0 1.0 164 309
r 1.42404 0 1 tcp 1040 ------- 4 0.0 1.0 145 271
+ 1.42404 1 0 ack 40 ------- 4 1.0 0.0 145 310
- 1.42404 1 0 ack 40 ------- 4 1.0 0.0 145 310
- 1.42736 0 1 tcp 1040 ------- 4 0.0 1.0 147 275
r 1.42936 1 0 ack 40 ------- 4 1.0 0.0 145 310
+ 1.42936 0 1 tcp 1040 ------- 4 0.0 1.0 165 311
r 1.43236 0 1 tcp 1040 ------- 4 0.0 1.0 146 273
+ 1.43236 1 0 ack 40 ------- 4 1.0 0.0 146 312
- 1.43236 1 0 ack 40 ------- 4 1.0 0.0 146 312
- 1.43568 0 1 tcp 1040 ------- 4 0.0 1.0 148 277
r 1.43768 1 0 ack 40 ------- 4 1.0 0.0 146 312
+ 1.43768 0 1 tcp 1040 ------- 4 0.0 1.0 166 313
r 1.44068 0 1 tcp 1040 ------- 4 0.0 1.0 147 275
+ 1.44068 1 0 ack 40 ------- 4 1.0 0.0 147 314
- 1.44068 1 0 ack 40 ------- 4 1.0 0.0 147 314
- 1.444 0 1 tcp 1040 ------- 4 0.0 1.0 149 279
r 1.446 1 0 ack 40 ------- 4 1.0 0.0 147 314
+ 1.446 0 1 tcp 1040 ------- 4 0.0 1.0 167 315
r 1.449 0 1 tcp 1040 ------- 4 0.0 1.0 148 277
+ 1.449 1 0 ack 40 ------- 4 1.0 0.0 148 316
- 1.449 1 0 ack 40 ------- 4 1.0 0.0 148 316
- 1.45232 0 1 tcp 1040 ------- 4 0.0 1.0 150 281
r 1.45432 1 0 ack 40 ------- 4 1.0 0.0 148 316
+ 1.45432 0 1 tcp 1040 ------- 4 0.0 1.0 168 317
r 1.45732 0 1 tcp 1040 ------- 4 0.0 1.0 149 279
+ 1.45732 1 0 ack 40 ------- 4 1.0 0.0 149 318
- 1.45732 1 0 ack 40 ------- 4 1.0 0.0 149 318
- 1.46064 0 1 tcp 1040 ------- 4 0.0 1.0 151 283
r 1.46264 1 0 ack 40 ------- 4 1.0 0.0 149 318
+ 1.46264 0 1 tcp 1040 ------- 4 0.0 1.0 169 319
r 1.46564 0 1 tcp 1040 ------- 4 0.0 1.0 150 281
+ 1.46564 1 0 ack 40 ------- 4 1.0 0.0 150 320
- 1.46564 1 0 ack 40 ------- 4 1.0 0.0 150 320
- 1.46896 0 1 tcp 1040 ------- 4 0.0 1.0 152 285
r 1.47096 1 0 ack 40 ------- 4 1.0 0.0 150 320
+ 1.47096 0 1 tcp 1040 ------- 4 0.0 1.0 170 321
r 1.47396 0 1 tcp 1040 ------- 4 0.0 1.0 151 283
+ 1.47396 1 0 ack 40 ------- 4 1.0 0.0 151 322
- 1.47396 1 0 ack 40 ------- 4 1.0 0.0 151 322
- 1.47728 0 1 tcp 1040 ------- 4 0.0 1.0 153 287
r 1.47928 1 0 ack 40 ------- 4 1.0 0.0 151 322
+ 1.47928 0 1 tcp 1040 ------- 4 0.0 1.0 171 323
r 1.48228 0 1 tcp 1040 ------- 4 0.0 1.0 152 285
+ 1.48228 1 0 ack 40 ------- 4 1.0 0.0 152 324
- 1.48228 1 0 ack 40 ------- 4 1.0 0.0 152 324
- 1.4856 0 1 tcp 1040 ------- 4 0.0 1.0 154 289
r 1.4876 1 0 ack 40 ------- 4 1.0 0.0 152 324
+ 1.4876 0 1 tcp 1040 ------- 4 0.0 1.0 172 325
r 1.4906 0 1 tcp 1040 ------- 4 0.0 1.0 153 287
+ 1.4906 1 0 ack 40 ------- 4 1.0 0.0 153 326
- 1.4906 1 0 ack 40 ------- 4 1.0 0.0 153 326
- 1.49392 0 1 tcp 1040 ------- 4 0.0 1.0 155 291
r 1.49592 1 0 ack 40 ------- 4 1.0 0.0 153 326
+ 1.49592 0 1 tcp 1040 ------- 4 0.0 1.0 173 327
r 1.49892 0 1 tcp 1040 ------- 4 0.0 1.0 154 289
+ 1.49892 1 0 ack 40 ------- 4 1.0 0.0 154 328
- 1.49892 1 0 ack 40 ------- 4 1.0 0.0 154 328
- 1.50224 0 1 tcp 1040 ------- 4 0.0 1.0 156 293
r 1.50424 1 0 ack 40 ------- 4 1.0 0.0 154 328
+ 1.50424 0 1 tcp 1040 ------- 4 0.0 1.0 174 329
r 1.50724 0 1 tcp 1040 ------- 4 0.0 1.0 155 291
+ 1.50724 1 0 ack 40 ------- 4 1.0 0.0 155 330
- 1.50724 1 0 ack 40 ------- 4 1.0 0.0 155 330
- 1.51056 0 1 tcp 1040 ------- 4 0.0 1.0 157 295
r 1.51256 1 0 ack 40 ------- 4 1.0 0.0 155 330
+ 1.51256 0 1 tcp 1040 ------- 4 0.0 1.0 175 331
r 1.51556 0 1 tcp 1040 ------- 4 0.0 1.0 156 293
+ 1.51556 1 0 ack 40 ------- 4 1.0 0.0 156 332
- 1.51556 1 0 ack 40 ------- 4 1.0 0.0 156 332
- 1.51888 0 1 tcp 1040 ------- 4 0.0 1.0 158 297
r 1.52088 1 0 ack 40 ------- 4 1.0 0.0 156 332
+ 1.52088 0 1 tcp 1040 ------- 4 0.0 1.0 176 333
r 1.52388 0 1 tcp 1040 ------- 4 0.0 1.0 157 295
+ 1.52388 1 0 ack 40 ------- 4 1.0 0.0 157 334
- 1.52388 1 0 ack 40 ------- 4 1.0 0.0 157 334
- 1.5272 0 1 tcp 1040 ------- 4 0.0 1.0 159 299
r 1.5292 1 0 ack 40 ------- 4 1.0 0.0 157 334
+ 1.5292 0 1 tcp 1040 ------- 4 0.0 1.0 177 335
r 1.5322 0 1 tcp 1040 ------- 4 0.0 1.0 158 297
+ 1.5322 1 0 ack 40 ------- 4 1.0 0.0 158 336
- 1.5322 1 0 ack 40 ------- 4 1.0 0.0 158 336
- 1.53552 0 1 tcp 1040 ------- 4 0.0 1.0 160 301
r 1.53752 1 0 ack 40 ------- 4 1.0 0.0 158 336
+ 1.53752 0 1 tcp 1040 ------- 4 0.0 1.0 178 337
r 1.54052 0 1 tcp 1040 ------- 4 0.0 1.0 159 299
+ 1.54052 1 0 ack 40 ------- 4 1.0 0.0 159 338
- 1.54052 1 0 ack 40 ------- 4 1.0 0.0 159 338
- 1.54384 0 1 tcp 1040 ------- 4 0.0 1.0 161 303
r 1.54584 1 0 ack 40 ------- 4 1.0 0.0 159 338
+ 1.54584 0 1 tcp 1040 ------- 4 0.0 1.0 179 339
r 1.54884 0 1 tcp 1040 ------- 4 0.0 1.0 160 301
+ 1.54884 1 0 ack 40 ------- 4 1.0 0.0 160 340
- 1.54884 1 0 ack 40 ------- 4 1.0 0.0 160 340
- 1.55216 0 1 tcp 1040 ------- 4 0.0 1.0 162 305
r 1.55416 1 0 ack 40 ------- 4 1.0 0.0 160 340
+ 1.55416 0 1 tcp 1040 ------- 4 0.0 1.0 180 341
r 1.55716 0 1 tcp 1040 ------- 4 0.0 1.0 161 303
+ 1.55716 1 0 ack 40 ------- 4 1.0 0.0 161 342
- 1.55716 1 0 ack 40 ------- 4 1.0 0.0 161 342
- 1.56048 0 1 tcp 1040 ------- 4 0.0 1.0 163 307
r 1.56248 1 0 ack 40 ------- 4 1.0 0.0 161 342
+ 1.56248 0 1 tcp 1040 ------- 4 0.0 1.0 181 343
r 1.56548 0 1 tcp 1040 ------- 4 0.0 1.0 162 305
+ 1.56548 1 0 ack 40 ------- 4 1.0 0.0 162 344
- 1.56548 1 0 ack 40 ------- 4 1.0 0.0 162 344
- 1.5688 0 1 tcp 1040 ------- 4 0.0 1.0 164 309
r 1.5708 1 0 ack 40 ------- 4 1.0 0.0 162 344
+ 1.5708 0 1 tcp 1040 ------- 4 0.0 1.0 182 345
r 1.5738 0 1 tcp 1040 ------- 4 0.0 1.0 163 307
+ 1.5738 1 0 ack 40 ------- 4 1.0 0.0 163 346
- 1.5738 1 0 ack 40 ------- 4 1.0 0.0 163 346
- 1.57712 0 1 tcp 1040 ------- 4 0.0 1.0 165 311
r 1.57912 1 0 ack 40 ------- 4 1.0 0.0 163 346
+ 1.57912 0 1 tcp 1040 ------- 4 0.0 1.0 183 347
r 1.58212 0 1 tcp 1040 ------- 4 0.0 1.0 164 309
+ 1.58212 1 0 ack 40 ------- 4 1.0 0.0 164 348
- 1.58212 1 0 ack 40 ------- 4 1.0 0.0 164 348
- 1.58544 0 1 tcp 1040 ------- 4 0.0 1.0 166 313
r 1.58744 1 0 ack 40 ------- 4 1.0 0.0 164 348
+ 1.58744 0 1 tcp 1040 ------- 4 0.0 1.0 184 349
r 1.59044 0 1 tcp 1040 ------- 4 0.0 1.0 165 311
+ 1.59044 1 0 ack 40 ------- 4 1.0 0.0 165 350
- 1.59044 1 0 ack 40 ------- 4 1.0 0.0 165 350
- 1.59376 0 1 tcp 1040 ------- 4 0.0 1.0 167 315
r 1.59576 1 0 ack 40 ------- 4 1.0 0.0 165 350
+ 1.59576 0 1 tcp 1040 ------- 4 0.0 1.0 185 351
r 1.59876 0 1 tcp 1040 ------- 4 0.0 1.0 166 313
+ 1.59876 1 0 ack 40 ------- 4 1.0 0.0 166 352
- 1.59876 1 0 ack 40 ------- 4 1.0 0.0 166 352
- 1.60208 0 1 tcp 1040 ------- 4 0.0 1.0 168 317
r 1.60408 1 0 ack 40 ------- 4 1.0 0.0 166 352
+ 1.60408 0 1 tcp 1040 ------- 4 0.0 1.0 186 353
r 1.60708 0 1 tcp 1040 ------- 4 0.0 1.0 167 315
+ 1.60708 1 0 ack 40 ------- 4 1.0 0.0 167 354
- 1.60708 1 0 ack 40 ------- 4 1.0 0.0 167 354
- 1.6104 0 1 tcp 1040 ------- 4 0.0 1.0 169 319
r 1.6124 1 0 ack 40 ------- 4 1.0 0.0 167 354
+ 1.6124 0 1 tcp 1040 ------- 4 0.0 1.0 187 355
r 1.6154 0 1 tcp 1040 ------- 4 0.0 1.0 168 317
+ 1.6154 1 0 ack 40 ------- 4 1.0 0.0 168 356
- 1.6154 1 0 ack 40 ------- 4 1.0 0.0 168 356
- 1.61872 0 1 tcp 1040 ------- 4 0.0 1.0 170 321
r 1.62072 1 0 ack 40 ------- 4 1.0 0.0 168 356
+ 1.62072 0 1 tcp 1040 ------- 4 0.0 1.0 188 357
r 1.62372 0 1 tcp 1040 ------- 4 0.0 1.0 169 319
+ 1.62372 1 0 ack 40 ------- 4 1.0 0.0 169 358
- 1.62372 1 0 ack 40 ------- 4 1.0 0.0 169 358
- 1.62704 0 1 tcp 1040 ------- 4 0.0 1.0 171 323
r 1.62904 1 0 ack 40 ------- 4 1.0 0.0 169 358
+ 1.62904 0 1 tcp 1040 ------- 4 0.0 1.0 189 359
r 1.63204 0 1 tcp 1040 ------- 4 0.0 1.0 170 321
+ 1.63204 1 0 ack 40 ------- 4 1.0 0.0 170 360
- 1.63204 1 0 ack 40 ------- 4 1.0 0.0 170 360
- 1.63536 0 1 tcp 1040 ------- 4 0.0 1.0 172 325
r 1.63736 1 0 ack 40 ------- 4 1.0 0.0 170 360
+ 1.63736 0 1 tcp 1040 ------- 4 0.0 1.0 190 361
r 1.64036 0 1 tcp 1040 ------- 4 0.0 1.0 171 323
+ 1.64036 1 0 ack 40 ------- 4 1.0 0.0 171 362
- 1.64036 1 0 ack 40 ------- 4 1.0 0.0 171 362
- 1.64368 0 1 tcp 1040 ------- 4 0.0 1.0 173 327
r 1.64568 1 0 ack 40 ------- 4 1.0 0.0 171 362
+ 1.64568 0 1 tcp 1040 ------- 4 0.0 1.0 191 363
r 1.64868 0 1 tcp 1040 ------- 4 0.0 1.0 172 325
+ 1.64868 1 0 ack 40 ------- 4 1.0 0.0 172 364
- 1.64868 1 0 ack 40 ------- 4 1.0 0.0 172 364
- 1.652 0 1 tcp 1040 ------- 4 0.0 1.0 174 329
r 1.654 1 0 ack 40 ------- 4 1.0 0.0 172 364
+ 1.654 0 1 tcp 1040 ------- 4 0.0 1.0 192 365
r 1.657 0 1 tcp 1040 ------- 4 0.0 1.0 173 327
+ 1.657 1 0 ack 40 ------- 4 1.0 0.0 173 366
- 1.657 1 0 ack 40 ------- 4 1.0 0.0 173 366
- 1.66032 0 1 tcp 1040 ------- 4 0.0 1.0 175 331
r 1.66232 1 0 ack 40 ------- 4 1.0 0.0 173 366
+ 1.66232 0 1 tcp 1040 ------- 4 0.0 1.0 193 367
r 1.66532 0 1 tcp 1040 ------- 4 0.0 1.0 174 329
+ 1.66532 1 0 ack 40 ------- 4 1.0 0.0 174 368
- 1.66532 1 0 ack 40 ------- 4 1.0 0.0 174 368
- 1.66864 0 1 tcp 1040 ------- 4 0.0 1.0 176 333
r 1.67064 1 0 ack 40 ------- 4 1.0 0.0 174 368
+ 1.67064 0 1 tcp 1040 ------- 4 0.0 1.0 194 369
r 1.67364 0 1 tcp 1040 ------- 4 0.0 1.0 175 331
+ 1.67364 1 0 ack 40 ------- 4 1.0 0.0 175 370
- 1.67364 1 0 ack 40 ------- 4 1.0 0.0 175 370
- 1.67696 0 1 tcp 1040 ------- 4 0.0 1.0 177 335
r 1.67896 1 0 ack 40 ------- 4 1.0 0.0 175 370
+ 1.67896 0 1 tcp 1040 ------- 4 0.0 1.0 195 371
r 1.68196 0 1 tcp 1040 ------- 4 0.0 1.0 176 333
+ 1.68196 1 0 ack 40 ------- 4 1.0 0.0 176 372
- 1.68196 1 0 ack 40 ------- 4 1.0 0.0 176 372
- 1.68528 0 1 tcp 1040 ------- 4 0.0 1.0 178 337
r 1.68728 1 0 ack 40 ------- 4 1.0 0.0 176 372
+ 1.68728 0 1 tcp 1040 ------- 4 0.0 1.0 196 373
r 1.69028 0 1 tcp 1040 ------- 4 0.0 1.0 177 335
+ 1.69028 1 0 ack 40 ------- 4 1.0 0.0 177 374
- 1.69028 1 0 ack 40 ------- 4 1.0 0.0 177 374
- 1.6936 0 1 tcp 1040 ------- 4 0.0 1.0 179 339
r 1.6956 1 0 ack 40 ------- 4 1.0 0.0 177 374
+ 1.6956 0 1 tcp 1040 ------- 4 0.0 1.0 197 375
r 1.6986 0 1 tcp 1040 ------- 4 0.0 1.0 178 337
+ 1.6986 1 0 ack 40 ------- 4 1.0 0.0 178 376
- 1.6986 1 0 ack 40 ------- 4 1.0 0.0 178 376
- 1.70192 0 1 tcp 1040 ------- 4 0.0 1.0 180 341
r 1.70392 1 0 ack 40 ------- 4 1.0 0.0 178 376
+ 1.70392 0 1 tcp 1040 ------- 4 0.0 1.0 198 377
r 1.70692 0 1 tcp 1040 ------- 4 0.0 1.0 179 339
+ 1.70692 1 0 ack 40 ------- 4 1.0 0.0 179 378
- 1.70692 1 0 ack 40 ------- 4 1.0 0.0 179 378
- 1.71024 0 1 tcp 1040 ------- 4 0.0 1.0 181 343
r 1.71224 1 0 ack 40 ------- 4 1.0 0.0 179 378
+ 1.71224 0 1 tcp 1040 ------- 4 0.0 1.0 199 379
r 1.71524 0 1 tcp 1040 ------- 4 0.0 1.0 180 341
+ 1.71524 1 0 ack 40 ------- 4 1.0 0.0 180 380
- 1.71524 1 0 ack 40 ------- 4 1.0 0.0 180 380
- 1.71856 0 1 tcp 1040 ------- 4 0.0 1.0 182 345
r 1.72056 1 0 ack 40 ------- 4 1.0 0.0 180 380
+ 1.72056 0 1 tcp 1040 ------- 4 0.0 1.0 200 381
r 1.72356 0 1 tcp 1040 ------- 4 0.0 1.0 181 343
+ 1.72356 1 0 ack 40 ------- 4 1.0 0.0 181 382
- 1.72356 1 0 ack 40 ------- 4 1.0 0.0 181 382
- 1.72688 0 1 tcp 1040 ------- 4 0.0 1.0 183 347
r 1.72888 1 0 ack 40 ------- 4 1.0 0.0 181 382
+ 1.72888 0 1 tcp 1040 ------- 4 0.0 1.0 201 383
r 1.73188 0 1 tcp 1040 ------- 4 0.0 1.0 182 345
+ 1.73188 1 0 ack 40 ------- 4 1.0 0.0 182 384
- 1.73188 1 0 ack 40 ------- 4 1.0 0.0 182 384
- 1.7352 0 1 tcp 1040 ------- 4 0.0 1.0 184 349
r 1.7372 1 0 ack 40 ------- 4 1.0 0.0 182 384
+ 1.7372 0 1 tcp 1040 ------- 4 0.0 1.0 202 385
r 1.7402 0 1 tcp 1040 ------- 4 0.0 1.0 183 347
+ 1.7402 1 0 ack 40 ------- 4 1.0 0.0 183 386
- 1.7402 1 0 ack 40 ------- 4 1.0 0.0 183 386
- 1.74352 0 1 tcp 1040 ------- 4 0.0 1.0 185 351
r 1.74552 1 0 ack 40 ------- 4 1.0 0.0 183 386
+ 1.74552 0 1 tcp 1040 ------- 4 0.0 1.0 203 387
r 1.74852 0 1 tcp 1040 ------- 4 0.0 1.0 184 349
+ 1.74852 1 0 ack 40 ------- 4 1.0 0.0 184 388
- 1.74852 1 0 ack 40 ------- 4 1.0 0.0 184 388
- 1.75184 0 1 tcp 1040 ------- 4 0.0 1.0 186 353
r 1.75384 1 0 ack 40 ------- 4 1.0 0.0 184 388
+ 1.75384 0 1 tcp 1040 ------- 4 0.0 1.0 204 389
r 1.75684 0 1 tcp 1040 ------- 4 0.0 1.0 185 351
+ 1.75684 1 0 ack 40 ------- 4 1.0 0.0 185 390
- 1.75684 1 0 ack 40 ------- 4 1.0 0.0 185 390
- 1.76016 0 1 tcp 1040 ------- 4 0.0 1.0 187 355
r 1.76216 1 0 ack 40 ------- 4 1.0 0.0 185 390
+ 1.76216 0 1 tcp 1040 ------- 4 0.0 1.0 205 391
r 1.76516 0 1 tcp 1040 ------- 4 0.0 1.0 186 353
+ 1.76516 1 0 ack 40 ------- 4 1.0 0.0 186 392
- 1.76516 1 0 ack 40 ------- 4 1.0 0.0 186 392
- 1.76848 0 1 tcp 1040 ------- 4 0.0 1.0 188 357
r 1.77048 1 0 ack 40 ------- 4 1.0 0.0 186 392
+ 1.77048 0 1 tcp 1040 ------- 4 0.0 1.0 206 393
r 1.77348 0 1 tcp 1040 ------- 4 0.0 1.0 187 355
+ 1.77348 1 0 ack 40 ------- 4 1.0 0.0 187 394
- 1.77348 1 0 ack 40 ------- 4 1.0 0.0 187 394
- 1.7768 0 1 tcp 1040 ------- 4 0.0 1.0 189 359
r 1.7788 1 0 ack 40 ------- 4 1.0 0.0 187 394
+ 1.7788 0 1 tcp 1040 ------- 4 0.0 1.0 207 395
r 1.7818 0 1 tcp 1040 ------- 4 0.0 1.0 188 357
+ 1.7818 1 0 ack 40 ------- 4 1.0 0.0 188 396
- 1.7818 1 0 ack 40 ------- 4 1.0 0.0 188 396
- 1.78512 0 1 tcp 1040 ------- 4 0.0 1.0 190 361
r 1.78712 1 0 ack 40 ------- 4 1.0 0.0 188 396
+ 1.78712 0 1 tcp 1040 ------- 4 0.0 1.0 208 397
r 1.79012 0 1 tcp 1040 ------- 4 0.0 1.0 189 359
+ 1.79012 1 0 ack 40 ------- 4 1.0 0.0 189 398
- 1.79012 1 0 ack 40 ------- 4 1.0 0.0 189 398
- 1.79344 0 1 tcp 1040 ------- 4 0.0 1.0 191 363
r 1.79544 1 0 ack 40 ------- 4 1.0 0.0 189 398
+ 1.79544 0 1 tcp 1040 ------- 4 0.0 1.0 209 399
r 1.79844 0 1 tcp 1040 ------- 4 0.0 1.0 190 361
+ 1.79844 1 0 ack 40 ------- 4 1.0 0.0 190 400
- 1.79844 1 0 ack 40 ------- 4 1.0 0.0 190 400
- 1.80176 0 1 tcp 1040 ------- 4 0.0 1.0 192 365
r 1.80376 1 0 ack 40 ------- 4 1.0 0.0 190 400
+ 1.80376 0 1 tcp 1040 ------- 4 0.0 1.0 210 401
r 1.80676 0 1 tcp 1040 ------- 4 0.0 1.0 191 363
+ 1.80676 1 0 ack 40 ------- 4 1.0 0.0 191 402
- 1.80676 1 0 ack 40 ------- 4 1.0 0.0 191 402
- 1.81008 0 1 tcp 1040 ------- 4 0.0 1.0 193 367
r 1.81208 1 0 ack 40 ------- 4 1.0 0.0 191 402
+ 1.81208 0 1 tcp 1040 ------- 4 0.0 1.0 211 403
r 1.81508 0 1 tcp 1040 ------- 4 0.0 1.0 192 365
+ 1.81508 1 0 ack 40 ------- 4 1.0 0.0 192 404
- 1.81508 1 0 ack 40 ------- 4 1.0 0.0 192 404
- 1.8184 0 1 tcp 1040 ------- 4 0.0 1.0 194 369
r 1.8204 1 0 ack 40 ------- 4 1.0 0.0 192 404
+ 1.8204 0 1 tcp 1040 ------- 4 0.0 1.0 212 405
r 1.8234 0 1 tcp 1040 ------- 4 0.0 1.0 193 367
+ 1.8234 1 0 ack 40 ------- 4 1.0 0.0 193 406
- 1.8234 1 0 ack 40 ------- 4 1.0 0.0 193 406
- 1.82672 0 1 tcp 1040 ------- 4 0.0 1.0 195 371
r 1.82872 1 0 ack 40 ------- 4 1.0 0.0 193 406
+ 1.82872 0 1 tcp 1040 ------- 4 0.0 1.0 213 407
r 1.83172 0 1 tcp 1040 ------- 4 0.0 1.0 194 369
